% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.206	1	1	21	7	3	28	2196	0	0	1
0.206	1	1	21	7	3	28	2196	0	0	2
0.207	1	2	21	8	1	28	2196	0	0	0
0.207	1	2	21	8	1	28	2196	0	0	1
0.207	1	2	21	8	1	28	2196	0	0	2
0.208	1	3	21	9	2	28	2196	0	0	0
0.208	1	3	21	9	2	28	2196	0	0	1
0.208	1	3	21	9	2	28	2196	0	0	2
0.209	1	1	21	10	3	28	2196	0	0	0
0.209	1	1	21	10	3	28	2196	0	0	1
0.209	1	1	21	10	3	28	2196	0	0	2
0.21	1	2	22	1	1	28	2196	0	0	0
0.21	1	2	22	1	1	28	2196	0	0	1
0.21	1	2	22	1	1	28	2196	0	0	2
0.211	1	3	22	2	2	28	2196	0	0	0
0.211	1	3	22	2	2	28	2196	0	0	1
0.211	1	3	22	2	2	28	2196	0	0	2
0.212	1	1	22	3	3	28	2196	0	0	0
0.212	1	1	22	3	3	28	2196	0	0	1
0.212	1	1	22	3	3	28	2196	0	0	2
0.213	1	2	22	4	1	28	2196	0	0	0
0.213	1	2	22	4	1	28	2196	0	0	1
0.213	1	2	22	4	1	28	2196	0	0	2
0.214	1	3	22	5	2	28	2196	0	0	0
0.214	1	3	22	5	2	28	2196	0	0	1
0.214	1	3	22	5	2	28	2196	0	0	2
0.215	1	1	22	6	3	28	2196	0	0	0
0.215	1	1	22	6	3	28	2196	0	0	1
0.215	1	1	22	6	3	28	2196	0	0	2
0.216	1	2	22	7	1	28	2196	0	0	0
0.216	1	2	22	7	1	28	2196	0	0	1
0.216	1	2	22	7	1	28	2196	0	0	2
0.217	1	3	22	8	2	28	2196	0	0	0
0.217	1	3	22	8	2	28	2196	0	0	1
0.217	1	3	22	8	2	28	2196	0	0	2
0.218	1	1	22	9	3	28	2196	0	0	0
0.218	1	1	22	9	3	28	2196	0	0	1
0.218	1	1	22	9	3	28	2196	0	0	2
0.219	1	2	22	10	1	28	2196	0	0	0
0.219	1	2	22	10	1	28	2196	0	0	1
0.219	1	2	22	10	1	28	2196	0	0	2
0.22	1	3	23	1	2	28	2196	0	0	0
0.22	1	3	23	1	2	28	2196	0	0	1
0.22	1	3	23	1	2	28	2196	0	0	2
0.221	1	1	23	2	3	28	2196	0	0	0
0.221	1	1	23	2	3	28	2196	0	0	1
0.221	1	1	23	2	3	28	2196	0	0	2
0.222	1	2	23	3	1	28	2196	0	0	0
0.222	1	2	23	3	1	28	2196	0	0	1
0.222	1	2	23	3	1	28	2196	0	0	2
0.223	1	3	23	4	2	28	2196	0	0	0
0.223	1	3	23	4	2	28	2196	0	0	1
0.223	1	3	23	4	2	28	2196	0	0	2
0.224	1	1	23	5	3	28	2196	0	0	0
0.224	1	1	23	5	3	28	2196	0	0	1
0.224	1	1	23	5	3	28	2196	0	0	2
0.225	1	2	23	6	1	28	2196	0	0	0
0.225	1	2	23	6	1	28	2196	0	0	1
0.225	1	2	23	6	1	28	2196	0	0	2
0.226	1	3	23	7	2	28	2196	0	0	0
0.226	1	3	23	7	2	28	2196	0	0	1
0.226	1	3	23	7	2	28	2196	0	0	2
0.227	1	1	23	8	3	28	2196	0	0	0
0.227	1	1	23	8	3	28	2196	0	0	1
0.227	1	1	23	8	3	28	2196	0	0	2
0.228	1	2	23	9	1	28	2196	0	0	0
0.228	1	2	23	9	1	28	2196	0	0	1
0.228	1	2	23	9	1	28	2196	0	0	2
0.229	1	3	23	10	2	28	2196	0	0	0
0.229	1	3	23	10	2	28	2196	0	0	1
0.229	1	3	23	10	2	28	2196	0	0	2
0.23	1	1	24	1	3	28	2196	0	0	0
0.23	1	1	24	1	3	28	2196	0	0	1
0.23	1	1	24	1	3	28	2196	0	0	2
0.231	1	2	24	2	1	28	2196	0	0	0
0.231	1	2	24	2	1	28	2196	0	0	1
0.231	1	2	24	2	1	28	2196	0	0	2
0.232	1	3	24	3	2	28	2196	0	0	0
0.232	1	3	24	3	2	28	2196	0	0	1
0.232	1	3	24	3	2	28	2196	0	0	2
0.233	1	1	24	4	3	28	2196	0	0	0
0.233	1	1	24	4	3	28	2196	0	0	1
0.233	1	1	24	4	3	28	2196	0	0	2
0.234	1	2	24	5	1	28	2196	0	0	0
0.234	1	2	24	5	1	28	2196	0	0	1
0.234	1	2	24	5	1	28	2196	0	0	2
0.235	1	3	24	6	2	28	2196	0	0	0
0.235	1	3	24	6	2	28	2196	0	0	1
0.235	1	3	24	6	2	28	2196	0	0	2
0.236	1	1	24	7	3	28	2196	0	0	0
0.236	1	1	24	7	3	28	2196	0	0	1
0.236	1	1	24	7	3	28	2196	0	0	2
0.237	1	2	24	8	1	28	2196	0	0	0
0.237	1	2	24	8	1	28	2196	0	0	1
0.237	1	2	24	8	1	28	2196	0	0	2
0.238	1	3	24	9	2	28	2196	0	0	0
0.238	1	3	24	9	2	28	2196	0	0	1
0.238	1	3	24	9	2	28	2196	0	0	2
0.239	1	1	24	10	3	28	2196	0	0	0
0.239	1	1	24	10	3	28	2196	0	0	1
0.239	1	1	24	10	3	28	2196	0	0	2
0.24	1	2	25	1	1	28	2196	0	0	0
0.24	1	2	25	1	1	28	2196	0	0	1
0.24	1	2	25	1	1	28	2196	0	0	2
0.241	1	3	25	2	2	28	2196	0	0	0
0.241	1	3	25	2	2	28	2196	0	0	1
0.241	1	3	25	2	2	28	2196	0	0	2
0.242	1	1	25	3	3	28	2196	0	0	0
0.242	1	1	25	3	3	28	2196	0	0	1
0.242	1	1	25	3	3	28	2196	0	0	2
0.243	1	2	25	4	1	28	2196	0	0	0
0.243	1	2	25	4	1	28	2196	0	0	1
0.243	1	2	25	4	1	28	2196	0	0	2
0.244	1	3	25	5	2	28	2196	0	0	0
0.244	1	3	25	5	2	28	2196	0	0	1
0.244	1	3	25	5	2	28	2196	0	0	2
0.245	1	1	25	6	3	28	2196	0	0	0
0.245	1	1	25	6	3	28	2196	0	0	1
0.245	1	1	25	6	3	28	2196	0	0	2
0.246	1	2	25	7	1	28	2196	0	0	0
0.246	1	2	25	7	1	28	2196	0	0	1
0.246	1	2	25	7	1	28	2196	0	0	2
0.247	1	3	25	8	2	28	2196	0	0	0
0.247	1	3	25	8	2	28	2196	0	0	1
0.247	1	3	25	8	2	28	2196	0	0	2
0.248	1	1	25	9	3	28	2196	0	0	0
0.248	1	1	25	9	3	28	2196	0	0	1
0.248	1	1	25	9	3	28	2196	0	0	2
0.249	1	2	25	10	1	28	2196	0	0	0
0.249	1	2	25	10	1	28	2196	0	0	1
0.249	1	2	25	10	1	28	2196	0	0	2
0.25	1	3	26	1	2	28	2196	0	0	0
0.25	1	3	26	1	2	28	2196	0	0	1
0.25	1	3	26	1	2	28	2196	0	0	2
0.251	1	1	26	2	3	28	2196	0	0	0
0.251	1	1	26	2	3	28	2196	0	0	1
0.251	1	1	26	2	3	28	2196	0	0	2
0.252	1	2	26	3	1	28	2196	0	0	0
0.252	1	2	26	3	1	28	2196	0	0	1
0.252	1	2	26	3	1	28	2196	0	0	2
0.253	1	3	26	4	2	28	2196	0	0	0
0.253	1	3	26	4	2	28	2196	0	0	1
0.253	1	3	26	4	2	28	2196	0	0	2
0.254	1	1	26	5	3	28	2196	0	0	0
0.254	1	1	26	5	3	28	2196	0	0	1
0.254	1	1	26	5	3	28	2196	0	0	2
0.255	1	2	26	6	1	28	2196	0	0	0
0.255	1	2	26	6	1	28	2196	0	0	1
0.255	1	2	26	6	1	28	2196	0	0	2
0.256	1	3	26	7	2	28	2196	0	0	0
0.256	1	3	26	7	2	28	2196	0	0	1
0.256	1	3	26	7	2	28	2196	0	0	2
0.257	1	1	26	8	3	28	2196	0	0	0
0.257	1	1	26	8	3	28	2196	0	0	1
0.257	1	1	26	8	3	28	2196	0	0	2
0.258	1	2	26	9	1	28	2196	0	0	0
0.258	1	2	26	9	1	28	2196	0	0	1
0.258	1	2	26	9	1	28	2196	0	0	2
0.259	1	3	26	10	2	28	2196	0	0	0
0.259	1	3	26	10	2	28	2196	0	0	1
0.259	1	3	26	10	2	28	2196	0	0	2
0.26	1	1	27	1	3	28	2196	0	0	0
0.26	1	1	27	1	3	28	2196	0	0	1
0.26	1	1	27	1	3	28	2196	0	0	2
0.261	1	2	27	2	1	28	2196	0	0	0
0.261	1	2	27	2	1	28	2196	0	0	1
0.261	1	2	27	2	1	28	2196	0	0	2
0.262	1	3	27	3	2	28	2196	0	0	0
0.262	1	3	27	3	2	28	2196	0	0	1
0.262	1	3	27	3	2	28	2196	0	0	2
0.263	1	1	27	4	3	28	2196	0	0	0
0.263	1	1	27	4	3	28	2196	0	0	1
0.263	1	1	27	4	3	28	2196	0	0	2
0.264	1	2	27	5	1	28	2196	0	0	0
0.264	1	2	27	5	1	28	2196	0	0	1
0.264	1	2	27	5	1	28	2196	0	0	2
0.265	1	3	27	6	2	28	2196	0	0	0
0.265	1	3	27	6	2	28	2196	0	0	1
0.265	1	3	27	6	2	28	2196	0	0	2
0.266	1	1	27	7	3	28	2196	0	0	0
0.266	1	1	27	7	3	28	2196	0	0	1
0.266	1	1	27	7	3	28	2196	0	0	2
0.267	1	2	27	8	1	28	2196	0	0	0
0.267	1	2	27	8	1	28	2196	0	0	1
0.267	1	2	27	8	1	28	2196	0	0	2
0.268	1	3	27	9	2	28	2196	0	0	0
0.268	1	3	27	9	2	28	2196	0	0	1
0.268	1	3	27	9	2	28	2196	0	0	2
0.269	1	1	27	10	3	28	2196	0	0	0
0.269	1	1	27	10	3	28	2196	0	0	1
0.269	1	1	27	10	3	28	2196	0	0	2
0.27	1	2	28	1	1	28	2196	0	0	0
0.27	1	2	28	1	1	28	2196	0	0	1
0.27	1	2	28	1	1	28	2196	0	0	2
0.271	1	3	28	2	2	28	2196	0	0	0
0.271	1	3	28	2	2	28	2196	0	0	1
0.271	1	3	28	2	2	28	2196	0	0	2
0.272	1	1	28	3	3	28	2196	0	0	0
0.272	1	1	28	3	3	28	2196	0	0	1
0.272	1	1	28	3	3	28	2196	0	0	2
0.273	1	2	28	4	1	28	2196	0	0	0
0.273	1	2	28	4	1	28	2196	0	0	1
0.273	1	2	28	4	1	28	2196	0	0	2
0.274	1	3	28	5	2	28	2196	0	0	0
0.274	1	3	28	5	2	28	2196	0	0	1
0.274	1	3	28	5	2	28	2196	0	0	2
0.275	1	1	28	6	3	28	2196	0	0	0
0.275	1	1	28	6	3	28	2196	0	0	1
0.275	1	1	28	6	3	28	2196	0	0	2
0.276	1	2	28	7	1	28	2196	0	0	0
0.276	1	2	28	7	1	28	2196	0	0	1
0.276	1	2	28	7	1	28	2196	0	0	2
0.277	1	3	28	8	2	28	2196	0	0	0
0.277	1	3	28	8	2	28	2196	0	0	1
0.277	1	3	28	8	2	28	2196	0	0	2
0.278	1	1	28	9	3	28	2196	0	0	0
0.278	1	1	28	9	3	28	2196	0	0	1
0.278	1	1	28	9	3	28	2196	0	0	2
0.279	1	2	28	10	1	28	2196	0	0	0
0.279	1	2	28	10	1	28	2196	0	0	1
0.279	1	2	28	10	1	28	2196	0	0	2
0.28	1	3	29	1	2	28	2196	0	0	0
0.28	1	3	29	1	2	28	2196	0	0	1
0.28	1	3	29	1	2	28	2196	0	0	2
0.281	1	1	29	2	3	28	2196	0	0	0
0.281	1	1	29	2	3	28	2196	0	0	1
0.281	1	1	29	2	3	28	2196	0	0	2
0.282	1	2	29	3	1	28	2196	0	0	0
0.282	1	2	29	3	1	28	2196	0	0	1
0.282	1	2	29	3	1	28	2196	0	0	2
0.283	1	3	29	4	2	28	2196	0	0	0
0.283	1	3	29	4	2	28	2196	0	0	1
0.283	1	3	29	4	2	28	2196	0	0	2
0.284	1	1	29	5	3	28	2196	0	0	0
0.284	1	1	29	5	3	28	2196	0	0	1
0.284	1	1	29	5	3	28	2196	0	0	2
0.285	1	2	29	6	1	28	2196	0	0	0
0.285	1	2	29	6	1	28	2196	0	0	1
0.285	1	2	29	6	1	28	2196	0	0	2
0.286	1	3	29	7	2	28	2196	0	0	0
0.286	1	3	29	7	2	28	2196	0	0	1
0.286	1	3	29	7	2	28	2196	0	0	2
0.287	1	1	29	8	3	28	2196	0	0	0
0.287	1	1	29	8	3	28	2196	0	0	1
0.287	1	1	29	8	3	28	2196	0	0	2
0.288	1	2	29	9	1	28	2196	0	0	0
0.288	1	2	29	9	1	28	2196	0	0	1
0.288	1	2	29	9	1	28	2196	0	0	2
0.289	1	3	29	10	2	28	2196	0	0	0
0.289	1	3	29	10	2	28	2196	0	0	1
0.289	1	3	29	10	2	28	2196	0	0	2
0.29	1	1	30	1	3	28	2196	0	0	0
0.29	1	1	30	1	3	28	2196	0	0	1
0.29	1	1	30	1	3	28	2196	0	0	2
0.291	1	2	30	2	1	28	2196	0	0	0
0.291	1	2	30	2	1	28	2196	0	0	1
0.291	1	2	30	2	1	28	2196	0	0	2
0.292	1	3	30	3	2	28	2196	0	0	0
0.292	1	3	30	3	2	28	2196	0	0	1
0.292	1	3	30	3	2	28	2196	0	0	2
0.293	1	1	30	4	3	28	2196	0	0	0
0.293	1	1	30	4	3	28	2196	0	0	1
0.293	1	1	30	4	3	28	2196	0	0	2
0.294	1	2	30	5	1	28	2196	0	0	0
0.294	1	2	30	5	1	28	2196	0	0	1
0.294	1	2	30	5	1	28	2196	0	0	2
0.295	1	3	30	6	2	28	2196	0	0	0
0.295	1	3	30	6	2	28	2196	0	0	1
0.295	1	3	30	6	2	28	2196	0	0	2
0.296	1	1	30	7	3	28	2196	0	0	0
0.296	1	1	30	7	3	28	2196	0	0	1
0.296	1	1	30	7	3	28	2196	0	0	2
0.297	1	2	30	8	1	28	2196	0	0	0
0.297	1	2	30	8	1	28	2196	0	0	1
0.297	1	2	30	8	1	28	2196	0	0	2
0.298	1	3	30	9	2	28	2196	0	0	0
0.298	1	3	30	9	2	28	2196	0	0	1
0.298	1	3	30	9	2	28	2196	0	0	2
0.299	1	1	30	10	3	28	2196	0	0	0
0.299	1	1	30	10	3	28	2196	0	0	1
0.299	1	1	30	10	3	28	2196	0	0	2
0.3	1	2	31	1	1	28	2196	0	0	0
0.3	1	2	31	1	1	28	2196	0	0	1
0.3	1	2	31	1	1	28	2196	0	0	2
0.301	1	3	31	2	2	28	2196	0	0	0
0.301	1	3	31	2	2	28	2196	0	0	1
0.301	1	3	31	2	2	28	2196	0	0	2
0.302	1	1	31	3	3	28	2196	0	0	0
0.302	1	1	31	3	3	28	2196	0	0	1
0.302	1	1	31	3	3	28	2196	0	0	2
0.303	1	2	31	4	1	28	2196	0	0	0
0.303	1	2	31	4	1	28	2196	0	0	1
0.303	1	2	31	4	1	28	2196	0	0	2
0.304	1	3	31	5	2	28	2196	0	0	0
0.304	1	3	31	5	2	28	2196	0	0	1
0.304	1	3	31	5	2	28	2196	0	0	2
0.305	1	1	31	6	3	28	2196	0	0	0
0.305	1	1	31	6	3	28	2196	0	0	1
0.305	1	1	31	6	3	28	2196	0	0	2
0.306	1	2	31	7	1	28	2196	0	0	0
0.306	1	2	31	7	1	28	2196	0	0	1
0.306	1	2	31	7	1	28	2196	0	0	2
0.307	1	3	31	8	2	28	2196	0	0	0
0.307	1	3	31	8	2	28	2196	0	0	1
0.307	1	3	31	8	2	28	2196	0	0	2
0.308	1	1	31	9	3	28	2196	0	0	0
0.308	1	1	31	9	3	28	2196	0	0	1
0.308	1	1	31	9	3	28	2196	0	0	2
0.309	1	2	31	10	1	28	2196	0	0	0
0.309	1	2	31	10	1	28	2196	0	0	1
0.309	1	2	31	10	1	28	2196	0	0	2
0.31	1	3	32	1	2	28	2196	0	0	0
0.31	1	3	32	1	2	28	2196	0	0	1
0.31	1	3	32	1	2	28	2196	0	0	2
0.311	1	1	32	2	3	28	2196	0	0	0
0.311	1	1	32	2	3	28	2196	0	0	1
0.311	1	1	32	2	3	28	2196	0	0	2
0.312	1	2	32	3	1	28	2196	0	0	0
0.312	1	2	32	3	1	28	2196	0	0	1
0.312	1	2	32	3	1	28	2196	0	0	2
0.313	1	3	32	4	2	28	2196	0	0	0
0.313	1	3	32	4	2	28	2196	0	0	1
0.313	1	3	32	4	2	28	2196	0	0	2
0.314	1	1	32	5	3	28	2196	0	0	0
0.314	1	1	32	5	3	28	2196	0	0	1
0.314	1	1	32	5	3	28	2196	0	0	2
0.315	1	2	32	6	1	28	2196	0	0	0
0.315	1	2	32	6	1	28	2196	0	0	1
0.315	1	2	32	6	1	28	2196	0	0	2
0.316	1	3	32	7	2	28	2196	0	0	0
0.316	1	3	32	7	2	28	2196	0	0	1
0.316	1	3	32	7	2	28	2196	0	0	2
0.317	1	1	32	8	3	28	2196	0	0	0
0.317	1	1	32	8	3	28	2196	0	0	1
0.317	1	1	32	8	3	28	2196	0	0	2
0.318	1	2	32	9	1	28	2196	0	0	0
0.318	1	2	32	9	1	28	2196	0	0	1
0.318	1	2	32	9	1	28	2196	0	0	2
0.319	1	3	32	10	2	28	2196	0	0	0
0.319	1	3	32	10	2	28	2196	0	0	1
0.319	1	3	32	10	2	28	2196	0	0	2
0.32	1	1	33	1	3	28	2196	0	0	0
0.32	1	1	33	1	3	28	2196	0	0	1
0.32	1	1	33	1	3	28	2196	0	0	2
0.321	1	2	33	2	1	28	2196	0	0	0
0.321	1	2	33	2	1	28	2196	0	0	1
0.321	1	2	33	2	1	28	2196	0	0	2
0.322	1	3	33	3	2	28	2196	0	0	0
0.322	1	3	33	3	2	28	2196	0	0	1
0.322	1	3	33	3	2	28	2196	0	0	2
0.323	1	1	33	4	3	28	2196	0	0	0
0.323	1	1	33	4	3	28	2196	0	0	1
0.323	1	1	33	4	3	28	2196	0	0	2
0.324	1	2	33	5	1	28	2196	0	0	0
0.324	1	2	33	5	1	28	2196	0	0	1
0.324	1	2	33	5	1	28	2196	0	0	2
0.325	1	3	33	6	2	28	2196	0	0	0
0.325	1	3	33	6	2	28	2196	0	0	1
0.325	1	3	33	6	2	28	2196	0	0	2
0.326	1	1	33	7	3	28	2196	0	0	0
0.326	1	1	33	7	3	28	2196	0	0	1
0.326	1	1	33	7	3	28	2196	0	0	2
0.327	1	2	33	8	1	28	2196	0	0	0
0.327	1	2	33	8	1	28	2196	0	0	1
0.327	1	2	33	8	1	28	2196	0	0	2
0.328	1	3	33	9	2	28	2196	0	0	0
0.328	1	3	33	9	2	28	2196	0	0	1
0.328	1	3	33	9	2	28	2196	0	0	2
0.329	1	1	33	10	3	28	2196	0	0	0
0.329	1	1	33	10	3	28	2196	0	0	1
0.329	1	1	33	10	3	28	2196	0	0	2
0.33	1	2	34	1	1	28	2196	0	0	0
0.33	1	2	34	1	1	28	2196	0	0	1
0.33	1	2	34	1	1	28	2196	0	0	2
0.331	1	3	34	2	2	28	2196	0	0	0
0.331	1	3	34	2	2	28	2196	0	0	1
0.331	1	3	34	2	2	28	2196	0	0	2
0.332	1	1	34	3	3	28	2196	0	0	0
0.332	1	1	34	3	3	28	2196	0	0	1
0.332	1	1	34	3	3	28	2196	0	0	2
0.333	1	2	34	4	1	28	2196	0	0	0
0.333	1	2	34	4	1	28	2196	0	0	1
0.333	1	2	34	4	1	28	2196	0	0	2
0.334	1	3	34	5	2	28	2196	0	0	0
0.334	1	3	34	5	2	28	2196	0	0	1
0.334	1	3	34	5	2	28	2196	0	0	2
0.335	1	1	34	6	3	28	2196	0	0	0
0.335	1	1	34	6	3	28	2196	0	0	1
0.335	1	1	34	6	3	28	2196	0	0	2
0.336	1	2	34	7	1	28	2196	0	0	0
0.336	1	2	34	7	1	28	2196	0	0	1
0.336	1	2	34	7	1	28	2196	0	0	2
0.337	1	3	34	8	2	28	2196	0	0	0
0.337	1	3	34	8	2	28	2196	0	0	1
0.337	1	3	34	8	2	28	2196	0	0	2
0.338	1	1	34	9	3	28	2196	0	0	0
0.338	1	1	34	9	3	28	2196	0	0	1
0.338	1	1	34	9	3	28	2196	0	0	2
0.339	1	2	34	10	1	28	2196	0	0	0
0.339	1	2	34	10	1	28	2196	0	0	1
0.339	1	2	34	10	1	28	2196	0	0	2
0.34	1	3	35	1	2	28	2196	0	0	0
0.34	1	3	35	1	2	28	2196	0	0	1
0.34	1	3	35	1	2	28	2196	0	0	2
0.341	1	1	35	2	3	28	2196	0	0	0
0.341	1	1	35	2	3	28	2196	0	0	1
0.341	1	1	35	2	3	28	2196	0	0	2
0.342	1	2	35	3	1	28	2196	0	0	0
0.342	1	2	35	3	1	28	2196	0	0	1
0.342	1	2	35	3	1	28	2196	0	0	2
0.343	1	3	35	4	2	28	2196	0	0	0
0.343	1	3	35	4	2	28	2196	0	0	1
0.343	1	3	35	4	2	28	2196	0	0	2
0.344	1	1	35	5	3	28	2196	0	0	0
0.344	1	1	35	5	3	28	2196	0	0	1
0.344	1	1	35	5	3	28	2196	0	0	2
0.345	1	2	35	6	1	28	2196	0	0	0
0.345	1	2	35	6	1	28	2196	0	0	1
0.345	1	2	35	6	1	28	2196	0	0	2
0.346	1	3	35	7	2	28	2196	0	0	0
0.346	1	3	35	7	2	28	2196	0	0	1
0.346	1	3	35	7	2	28	2196	0	0	2
0.347	1	1	35	8	3	28	2196	0	0	0
0.347	1	1	35	8	3	28	2196	0	0	1
0.347	1	1	35	8	3	28	2196	0	0	2
0.348	1	2	35	9	1	28	2196	0	0	0
0.348	1	2	35	9	1	28	2196	0	0	1
0.348	1	2	35	9	1	28	2196	0	0	2
0.349	1	3	35	10	2	28	2196	0	0	0
0.349	1	3	35	10	2	28	2196	0	0	1
0.349	1	3	35	10	2	28	2196	0	0	2
0.35	1	1	36	1	3	28	2196	0	0	0
0.35	1	1	36	1	3	28	2196	0	0	1
0.35	1	1	36	1	3	28	2196	0	0	2
0.351	1	2	36	2	1	28	2196	0	0	0
0.351	1	2	36	2	1	28	2196	0	0	1
0.351	1	2	36	2	1	28	2196	0	0	2
0.352	1	3	36	3	2	28	2196	0	0	0
0.352	1	3	36	3	2	28	2196	0	0	1
0.352	1	3	36	3	2	28	2196	0	0	2
0.353	1	1	36	4	3	28	2196	0	0	0
0.353	1	1	36	4	3	28	2196	0	0	1
0.353	1	1	36	4	3	28	2196	0	0	2
0.354	1	2	36	5	1	28	2196	0	0	0
0.354	1	2	36	5	1	28	2196	0	0	1
0.354	1	2	36	5	1	28	2196	0	0	2
0.355	1	3	36	6	2	28	2196	0	0	0
0.355	1	3	36	6	2	28	2196	0	0	1
0.355	1	3	36	6	2	28	2196	0	0	2
0.356	1	1	36	7	3	28	2196	0	0	0
0.356	1	1	36	7	3	28	2196	0	0	1
0.356	1	1	36	7	3	28	2196	0	0	2
0.357	1	2	36	8	1	28	2196	0	0	0
0.357	1	2	36	8	1	28	2196	0	0	1
0.357	1	2	36	8	1	28	2196	0	0	2
0.358	1	3	36	9	2	28	2196	0	0	0
0.358	1	3	36	9	2	28	2196	0	0	1
0.358	1	3	36	9	2	28	2196	0	0	2
0.359	1	1	36	10	3	28	2196	0	0	0
0.359	1	1	36	10	3	28	2196	0	0	1
0.359	1	1	36	10	3	28	2196	0	0	2
0.36	1	2	37	1	1	28	2196	0	0	0
0.36	1	2	37	1	1	28	2196	0	0	1
0.36	1	2	37	1	1	28	2196	0	0	2
0.361	1	3	37	2	2	28	2196	0	0	0
0.361	1	3	37	2	2	28	2196	0	0	1
0.361	1	3	37	2	2	28	2196	0	0	2
0.362	1	1	37	3	3	28	2196	0	0	0
0.362	1	1	37	3	3	28	2196	0	0	1
0.362	1	1	37	3	3	28	2196	0	0	2
0.363	1	2	37	4	1	28	2196	0	0	0
0.363	1	2	37	4	1	28	2196	0	0	1
0.363	1	2	37	4	1	28	2196	0	0	2
0.364	1	3	37	5	2	28	2196	0	0	0
0.364	1	3	37	5	2	28	2196	0	0	1
0.364	1	3	37	5	2	28	2196	0	0	2
0.365	1	1	37	6	3	28	2196	0	0	0
0.365	1	1	37	6	3	28	2196	0	0	1
0.365	1	1	37	6	3	28	2196	0	0	2
0.366	1	2	37	7	1	28	2196	0	0	0
0.366	1	2	37	7	1	28	2196	0	0	1
0.366	1	2	37	7	1	28	2196	0	0	2
0.367	1	3	37	8	2	28	2196	0	0	0
0.367	1	3	37	8	2	28	2196	0	0	1
0.367	1	3	37	8	2	28	2196	0	0	2
0.368	1	1	37	9	3	28	2196	0	0	0
0.368	1	1	37	9	3	28	2196	0	0	1
0.368	1	1	37	9	3	28	2196	0	0	2
0.369	1	2	37	10	1	28	2196	0	0	0
0.369	1	2	37	10	1	28	2196	0	0	1
0.369	1	2	37	10	1	28	2196	0	0	2
0.37	1	3	38	1	2	28	2196	0	0	0
0.37	1	3	38	1	2	28	2196	0	0	1
0.37	1	3	38	1	2	28	2196	0	0	2
0.371	1	1	38	2	3	28	2196	0	0	0
0.371	1	1	38	2	3	28	2196	0	0	1
0.371	1	1	38	2	3	28	2196	0	0	2
0.372	1	2	38	3	1	28	2196	0	0	0
0.372	1	2	38	3	1	28	2196	0	0	1
0.372	1	2	38	3	1	28	2196	0	0	2
0.373	1	3	38	4	2	28	2196	0	0	0
0.373	1	3	38	4	2	28	2196	0	0	1
0.373	1	3	38	4	2	28	2196	0	0	2
0.374	1	1	38	5	3	28	2196	0	0	0
0.374	1	1	38	5	3	28	2196	0	0	1
0.374	1	1	38	5	3	28	2196	0	0	2
0.375	1	2	38	6	1	28	2196	0	0	0
0.375	1	2	38	6	1	28	2196	0	0	1
0.375	1	2	38	6	1	28	2196	0	0	2
0.376	1	3	38	7	2	28	2196	0	0	0
0.376	1	3	38	7	2	28	2196	0	0	1
0.376	1	3	38	7	2	28	2196	0	0	2
0.377	1	1	38	8	3	28	2196	0	0	0
0.377	1	1	38	8	3	28	2196	0	0	1
0.377	1	1	38	8	3	28	2196	0	0	2
0.378	1	2	38	9	1	28	2196	0	0	0
0.378	1	2	38	9	1	28	2196	0	0	1
0.378	1	2	38	9	1	28	2196	0	0	2
0.379	1	3	38	10	2	28	2196	0	0	0
0.379	1	3	38	10	2	28	2196	0	0	1
0.379	1	3	38	10	2	28	2196	0	0	2
0.38	1	1	39	1	3	28	2196	0	0	0
0.38	1	1	39	1	3	28	2196	0	0	1
0.38	1	1	39	1	3	28	2196	0	0	2
0.381	1	2	39	2	1	28	2196	0	0	0
0.381	1	2	39	2	1	28	2196	0	0	1
0.381	1	2	39	2	1	28	2196	0	0	2
0.382	1	3	39	3	2	28	2196	0	0	0
0.382	1	3	39	3	2	28	2196	0	0	1
0.382	1	3	39	3	2	28	2196	0	0	2
0.383	1	1	39	4	3	28	2196	0	0	0
0.383	1	1	39	4	3	28	2196	0	0	1
0.383	1	1	39	4	3	28	2196	0	0	2
0.384	1	2	39	5	1	28	2196	0	0	0
0.384	1	2	39	5	1	28	2196	0	0	1
0.384	1	2	39	5	1	28	2196	0	0	2
0.385	1	3	39	6	2	28	2196	0	0	0
0.385	1	3	39	6	2	28	2196	0	0	1
0.385	1	3	39	6	2	28	2196	0	0	2
0.386	1	1	39	7	3	28	2196	0	0	0
0.386	1	1	39	7	3	28	2196	0	0	1
0.386	1	1	39	7	3	28	2196	0	0	2
0.387	1	2	39	8	1	28	2196	0	0	0
0.387	1	2	39	8	1	28	2196	0	0	1
0.387	1	2	39	8	1	28	2196	0	0	2
0.388	1	3	39	9	2	28	2196	0	0	0
0.388	1	3	39	9	2	28	2196	0	0	1
0.388	1	3	39	9	2	28	2196	0	0	2
0.389	1	1	39	10	3	28	2196	0	0	0
0.389	1	1	39	10	3	28	2196	0	0	1
0.389	1	1	39	10	3	28	2196	0	0	2
0.39	1	2	40	1	1	28	2196	0	0	0
0.39	1	2	40	1	1	28	2196	0	0	1
0.39	1	2	40	1	1	28	2196	0	0	2
0.391	1	3	40	2	2	28	2196	0	0	0
0.391	1	3	40	2	2	28	2196	0	0	1
0.391	1	3	40	2	2	28	2196	0	0	2
